query_id,query,rank,paperId,title,year,citationCount,influentialCitationCount,venue,url,authors,abstract,ecological_relevance_note
12,plant community composition microbial diversity,3,e379cb00494735753aaf0a21e626cd6f47f668ca,"Effects of soil substrate quality, microbial diversity and community composition on the plant community during primary succession",2016,61,3,,https://www.semanticscholar.org/paper/e379cb00494735753aaf0a21e626cd6f47f668ca,J. Frouz; A. Toyota; O. Mudrák; V. Jílková; A. Filipová; T. Cajthaml,,plant-soil context relevance
12,plant community composition microbial diversity,4,dd0e05576900f7e0b04b53e58669e43836d3087f,Soil microbial richness and community composition are primarily mediated by functional trait diversity of fine roots in subtropical forests,2023,13,0,Plant and Soil,https://www.semanticscholar.org/paper/dd0e05576900f7e0b04b53e58669e43836d3087f,Jinwen Pan; Huili Wu; W. Xiang; Ouyang Shuai; Liang Chen; Yelin Zeng; X. Deng; Zhonghui Zhao,,plant-soil context relevance
12,plant community composition microbial diversity,5,b525d99dfe53ca17514d6b39bcc73e35105e29a9,Influence of different phytoremediation on soil microbial diversity and community composition in saline-alkaline land,2021,29,0,International journal of phytoremediation,https://www.semanticscholar.org/paper/b525d99dfe53ca17514d6b39bcc73e35105e29a9,Fengxia Li; Yongzhong Guo; Zhangjun Wang; Y. Mu,"Abstract Soil salinization is one main environmental factor restricting plant growth and agricultural productivity. However, phytoremediation is one of the important means to improve saline-alkali soil by planting halophytes or salt-tolerant plants. In order to study whether there are differences among soil microorganisms in different phytoremediation, the effects of four plants, including alfalfa (MX), oil sunflower (YK), maize (YM) and ryegrass (HMC) on soil physicochemical properties, enzyme activity and microbial community diversity and composition were investigated in this study and the relationships between microbial community structure and soil physicochemical properties, enzyme activity were analyzed. The results showed that all plants treatments significantly decreased pH, TS (total saltinity) and BD (bulk density), while increased OM (organic matter), TN (total nitrogen), AN (available nitrogen), TP (total phosphorus), AP (available phosphorus), TK (total potassium) and TPOR (total porosity), and the number of nitrite bacteria reduced by planting at the same time. Except for YM, other treatments significantly increased the number of nitrifying and denitrifying bacteria compared with CK, while only YK increased that of fungi. Additionally, all plants increased the activity of nitrite reductase and decreased that of urease. More interestingly, plants treatments shifted microbial community compositions, and only YM significantly decreased the bacterial diversity and increased the fungal diversity. Redundancy analysis suggested that TK, pH, BD, TS, AN, OM and nitrite reductase, lignin peroxidase were the key environmental factors that shaped the bacterial community structure, while that of fungi was mainly driven by OM, nitrite reductase, urease and lignin peroxidase. The results indicated that MX and YM are the best choice for remediation of saline-alkali soil. These data can provide certain theoretical basis for the further restoration of saline-alkali land. HIGHLIGHTS The effects of different phytoremediation on microbial diversity and community structure were different. Phytoremediation can significantly decreased pH, TS and BD, while increased OM, TN, AN, TP, AP, TK and TPOR in saline-alkali soil. All plants increased the activity of nitrite reductase and decreased the activity of urease.",plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
12,plant community composition microbial diversity,6,6466cd3a3c34ac1168463299be0b34f367fa7a6b,Critical transition of soil microbial diversity and composition triggered by plant rhizosphere effects,2023,35,2,Frontiers in Plant Science,https://www.semanticscholar.org/paper/6466cd3a3c34ac1168463299be0b34f367fa7a6b,Xianheng Fu; Yu Huang; Qi Fu; Ying Qiu; Jiayi Zhao; Jiaxin Li; Xicun Wu; Yihang Yang,"Over the years, microbial community composition in the rhizosphere has been extensively studied as the most fascinating topic in microbial ecology. In general, plants affect soil microbiota through rhizodeposits and changes in abiotic conditions. However, a consensus on the response of microbiota traits to the rhizosphere and bulk soils in various ecosystems worldwide regarding community diversity and structure has not been reached yet. Here, we conducted a meta-analysis of 101 studies to investigate the microbial community changes between the rhizosphere and bulk soils across various plant species (maize, rice, vegetables, other crops, herbaceous, and woody plants). Our results showed that across all plant species, plant rhizosphere effects tended to reduce the rhizosphere soil pH, especially in neutral or slightly alkaline soils. Beta-diversity of bacterial community was significantly separated between into rhizosphere and bulk soils. Moreover, r-strategists and copiotrophs (e.g. Proteobacteria and Bacteroidetes) enriched by 24-27% in the rhizosphere across all plant species, while K-strategists and oligotrophic (e.g. Acidobacteria, Gemmatimonadete, Nitrospirae, and Planctomycetes) decreased by 15-42% in the rhizosphere. Actinobacteria, Firmicutes, and Chloroflexi are also depleted by in the plant rhizosphere compared with the bulk soil by 7-14%. The Actinobacteria exhibited consistently negative effect sizes across all plant species, except for maize and vegetables. In Firmicutes, both herbaceous and woody plants showed negative responses to rhizosphere effects, but those in maize and rice were contrarily enriched in the rhizosphere. With regards to Chloroflexi, apart from herbaceous plants showing a positive effect size, the plant rhizosphere effects were consistently negative across all other plant types. Verrucomicrobia exhibited a significantly positive effect size in maize, whereas herbaceous plants displayed a negative effect size in the rhizosphere. Overall, our meta-analysis exhibited significant changes in microbial community structure and diversity responding to the plant rhizosphere effects depending on plant species, further suggesting the importance of plant rhizosphere to environmental changes influencing plants and subsequently their controls over the rhizosphere microbiota related to nutrient cycling and soil health.",plant-soil context relevance; cross-kingdom microbial relevance
12,plant community composition microbial diversity,7,3b157e8cd9089fd9ba51d92c3f10d04b6591f16f,Alpine wetlands degradation leads to soil nutrient imbalances that affect plant growth and microbial diversity,2024,27,0,Communications Earth & Environment,https://www.semanticscholar.org/paper/3b157e8cd9089fd9ba51d92c3f10d04b6591f16f,Ganjun Xu; X. Kang; Fei Wang; Weirong Zhuang; Wende Yan; Kerou Zhang,,plant-soil context relevance
12,plant community composition microbial diversity,8,334d7369bef81baf950d197000ae65d2ef55e790,Fire history and plant community composition outweigh decadal multi‐factor global change as drivers of microbial composition in an annual grassland,2019,19,0,Journal of Ecology,https://www.semanticscholar.org/paper/334d7369bef81baf950d197000ae65d2ef55e790,Clara Qin; K. Zhu; N. Chiariello; C. Field; K. Peay,"Soil microbial communities regulate and respond to key biogeochemical cycles and influence plant community patterns. However, microbial communities also respond to disturbance events, motivating an assessment of the relative roles of decadal multi‐factor global change, disturbance and plant community structure on microbial community responses. We used high‐throughput amplicon sequencing to characterize the diversity and composition of bacterial and fungal communities in bulk soil (0–7 cm) collected in 2014 from the Jasper Ridge Global Change Experiment, a full‐factorial field experiment in which ambient and elevated levels of nitrogen deposition (+7 g N m−2 yr−1 calcium nitrate), CO2 concentration (+275 ppm), temperature (+1–2°C) and precipitation (+50% volume with +3 weeks duration) were applied to a California annual grassland from 1998 to 2014. We used linear mixed‐effects modelling to test for the effects of global change on microbial diversity (observed richness, Shannon index). We also used generalized dissimilarity modelling (GDM) to study controls on compositional dissimilarity in fungal and bacterial communities. Bacterial community composition was best explained by exposure to fires in 2003 and 2011, whereas fungal community composition was best explained by plant community composition. The richness of fungi increased under elevated nitrogen deposition; bacterial diversity metrics decreased under warmer temperatures. Interactions between global change factors were statistically insignificant or weak. Synthesis. Our results indicate that even on decadal time‐scales, the effects of fire history and plant community composition on bacterial and fungal community composition, respectively, outweigh the effects of multi‐factor global change. Furthermore, global change factors have mostly additive effects on microbial diversity patterns. Our results show that highly variable mediators such as fire history and plant community composition limit the generalizability of soil microbial responses to long‐term global change.",plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
13,plant richness microbial community assembly,1,62ce667f024351085d75e01d4012ce67c731e517,Gradient of acid mine drainage regulates microbial community assembly and the diversity of species associated with native plants.,2024,6,0,Environmental Pollution,https://www.semanticscholar.org/paper/62ce667f024351085d75e01d4012ce67c731e517,Qinhong Cai; C. Obieze; Ruby Pyke; Karine Delorme; Christine Maynard; Charles W. Greer; D. Khasa,"Acid mine drainage (AMD) is considered as one of the most important global environmental challenges. Therefore, understanding the impact of AMD on the diversity of microbial communities associated with native plants is important for phytoremediation. In this study, the community assembly and microbial diversity associated with native plants growing along an acid mine drainage (AMD) impact gradient was investigated using metabarcoding and high throughput iChip technique. The study revealed that across both domains of bacteria and fungi, richness and species diversity decreased according to AMD impact. Bacterial species diversity was more stratified according to the pH gradient than fungi, and the AMD impact on the plant-associated microbial diversity decreased towards the plant roots. The microbial community composition of the undisturbed site was significantly different from the AMD impacted sites, and the communities in the AMD impacted sites were further stratified according to the degree of impact. The overall microbial diversity was mediated by the AMD impact, niche differences and plant species differences. Dispersal limitation was the most important community assembly process in the undisturbed site, while the homogenous selection of Burkholderia, Actinospica, Puia and Bradyrhizobium increased along the AMD impact gradient. Differential abundance analysis further revealed that Umbelopsis, Burkholderia and Sphingomonas were among the biomarkers of the AMD impacted sites. Several strains of some of these responsive genera were subsequently isolated using the iChip. Overall, this study presents novel insight into the ecology of plant-associated microbial communities that are relevant for environmental monitoring and for enhancing the revegetation of AMD impacted sites.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance
13,plant richness microbial community assembly,2,a4a6ca47fdd6e0600847acbf9f60a41a8bcace9f,Ecological processes influencing bacterial community assembly across plant niche compartments,2025,2,1,mLife,https://www.semanticscholar.org/paper/a4a6ca47fdd6e0600847acbf9f60a41a8bcace9f,Nazish Roy; Seongeun Yang; Dongmin Lee; Kihyuck Choi,"Abstract Understanding microbial community assembly in plants is critical for advancing agricultural sustainability. This study investigated microbial diversity and community assembly mechanisms across six compartments of tomato plants: bulk soil, rhizosphere, root, stem, flower, and seed. Using 16S rRNA amplicon sequencing, we observed that microbial richness was highest in the bulk soil and rhizosphere, with significant reductions in internal plant tissues. Co‐occurrence network analysis identified distinct microbial hubs in each compartment, such as Bacillus in the root and seed, highlighting critical interactions influencing microbial dynamics. Ecological process modeling revealed that deterministic processes, such as selection, dominated in below‐ground compartments, whereas stochastic processes like drift were more influential in above‐ground tissues, reflecting differences in niche specificity and ecological stability. Dispersal limitation emerged as a key driver in soil‐associated compartments, structuring microbial diversity. These findings advance our understanding of the ecological mechanisms shaping plant microbiomes and suggest targeted microbiome management strategies to enhance crop health, productivity, and resilience. Future research integrating functional genomics, temporal dynamics, and environmental factors is necessary to uncover the broader implications of plant‐associated microbiomes.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
13,plant richness microbial community assembly,3,8fa4731f67e82cdd49b2aed77aaf18afcff900ba,Plant community assembly and soil microbe synergy: dual drivers of the escalation of disease severity in degraded grasslands,2025,0,0,Plant and Soil,https://www.semanticscholar.org/paper/8fa4731f67e82cdd49b2aed77aaf18afcff900ba,Tingting Ding; Rui Zhang; Tingyu Duan; Chunjie Li,,community-assembly mechanism relevance; plant-soil context relevance
13,plant richness microbial community assembly,4,c9bb167c0b99a5dc30e97b904caf71f087a18fc3,Plant–microbe interactions drive the rhizosphere microbial assembly and nitrogen cycling in a subtropical forest,2025,6,0,Functional Ecology,https://www.semanticscholar.org/paper/c9bb167c0b99a5dc30e97b904caf71f087a18fc3,Ru Wang; Yang Chen; He Zhang; Zihua Wang; Fangyuan Zheng; Y. Mu; Hanzhi Bao; Zilong Ma,"   Interactions between plants and soil microorganisms in the rhizosphere are vital for maintaining the nutrient cycle and stability of terrestrial ecosystems. Nitrogen, closely related to carbon (C) cycling and ecosystem productivity, undergoes transformation by soil microorganisms into forms that can be assimilated by plants. However, the mechanism by which plants impact nitrogen (N) cycling in acid subtropical forest soil by governing the rhizosphere microbial community remains unclear.  This study examined the impact of host phylogeny, root traits, and soil properties on microbial communities and N cycles in the rhizospheres of Fagaceae and Lauraceae, the two dominant families in the subtropical forest of Heishiding Natural Reserve in southern China.  Our findings revealed that host phylogeny dominates the variation in the richness and composition of the rhizosphere microbial community. Furthermore, antibacterial exudates from Lauraceae might reduce the stability of microbial network structure and enrich fatty acid biosynthesis function for antimicrobial resistance. Net nitrification rates (NNR) and nitrifying enzyme activities (NEA) of arbuscular mycorrhizae trees of Lauraceae were significantly higher than those of ectomycorrhizae trees of Fagaceae. The positive relationships among NNR, NEA, and root nitrogen content suggest a close correlation between soil nitrification activity and N uptake efficiency by plants. Complete ammonia oxidizer (comammox) dominated the ammonia‐oxidizing communities of these acid soils, followed by ammonia‐oxidizing archaea and ammonia‐oxidizing bacteria. The niche differentiation among these groups was strongly influenced by soil properties and plant traits, which in turn affect plant N uptake efficiency.  In conclusion, we conducted a comprehensive analysis of the root‐mediated plant–microbe interactions and the regulated microbial N cycles in the rhizosphere soils of an acid subtropical forest. These findings are crucial for elucidating the biological mechanisms guiding microbial assembly in the rhizosphere and refining biological strategies to mitigate N loss in forest ecosystems.  Read the free Plain Language Summary for this article on the Journal blog.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
13,plant richness microbial community assembly,5,31327d3a493fad34f8b86b44ac5192cb07459e0b,The impact of nitrogen forms on the ecological function and community assembly of biocrusts in Gurbantunggut Desert,2025,0,0,Plant and Soil,https://www.semanticscholar.org/paper/31327d3a493fad34f8b86b44ac5192cb07459e0b,Long Qian; Jingshang Xiao; Shiqi Wang; Ling Xia; Shaoxian Song; Xiaoyan Liu; Y. Gong; Li Wu,,community-assembly mechanism relevance
13,plant richness microbial community assembly,6,b967e761497d2390fae0478635218144f9038c67,"Wastewater-driven nutrient enrichment restructures viral community assembly, host interactions, and ecological function along the Nakivubo-Lake Victoria interface in Uganda.",2025,4,1,Science of the Total Environment,https://www.semanticscholar.org/paper/b967e761497d2390fae0478635218144f9038c67,H. Ogola,"Gulf ecosystems in freshwater lakes are dynamic interfaces of microbial activity, shaped by complex interactions between natural processes and anthropogenic inputs from surrounding urban catchments. This study investigated viral community composition, functional potential, and virus-host interactions along the Nakivubo catchment-Lake Victoria interface in Murchison Bay, Uganda. Metagenomic profiling of 28 samples across four compartments: wastewater treatment plant (WWTP); a municipal channel; papyrus-dominated wetland; and Lake water, revealed spatially distinct viromes dominated by Uroviricota (45.8-94.8 %), with higher richness observed in Channel and Wetland than in WWTP and Lake samples. Community structure was strongly compartmentalized (PERMANOVA, p < 0.001), with WWTP and Channel viromes distinct from those in less impacted compartments. Human-associated viruses, including crAss-like phages (up to 29.3 %) and Picobirnaviruses (11.4 %), were enriched in WWTP samples, reflecting fecal pollution. Linear discriminant analyses and random forest modeling identified Sinsheimervirus as wetland indicator, while Fukuivirus, Bellamyvirus and Prokaryotic dsDNA virus were characteristic of lake viromes. Viral-bacterial co-occurrence networks were fragmented and less cohesive in WWTP and Channel (average path length = 3.2), but more modular and nested in Wetland (avg. path length = 1.9; modularity = 0.47), reflecting ecological structuring. Among environmental variables, ammonia-N was the strongest correlate of viral beta diversity (Mantel r = 0.67, p < 0.01). Functionally, auxiliary metabolic genes (AMGs) linked to photosynthesis, nitrogen and carbohydrate cycling were enriched in Wetland and Lake, while mobile genetic elements (MGEs) and antibiotic resistance genes (ARGs) were largely confined to WWTP, Channel, and Wetland. These patterns suggest selective viral adaptations to eutrophic, contaminated environments and their attenuation downstream. The findings demonstrate how wastewater-driven nutrient enrichment shapes viral community assembly, host associations, and ecological function along tropical freshwater continua. Viruses emerge as sensitive indicators of anthropogenic impact and offer new perspectives for water quality monitoring and ecosystem health assessment in urban-influenced lake systems.",community-assembly mechanism relevance; plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
13,plant richness microbial community assembly,7,ee9a7083222c48613b4820a27d334b7ffda90f68,Taxonomic and functional β-diversity patterns reveal stochastic assembly rules in microbial communities of seagrass beds,2024,8,1,Frontiers in Plant Science,https://www.semanticscholar.org/paper/ee9a7083222c48613b4820a27d334b7ffda90f68,Xiaofeng Niu; W. Ren; Congjun Xu; Ruilong Wang; Jingwei Zhang; Huan Wang,"Microorganisms are important members of seagrass bed ecosystems and play a crucial role in maintaining the health of seagrasses and the ecological functions of the ecosystem. In this study, we systematically quantified the assembly processes of microbial communities in fragmented seagrass beds and examined their correlation with environmental factors. Concurrently, we explored the relative contributions of species replacement and richness differences to the taxonomic and functional β-diversity of microbial communities, investigated the potential interrelation between these components, and assessed the explanatory power of environmental factors. The results suggest that stochastic processes dominate community assembly. Taxonomic β-diversity differences are governed by species replacement, while for functional β-diversity, the contribution of richness differences slightly outweighs that of replacement processes. A weak but significant correlation (p < 0.05) exists between the two components of β-diversity in taxonomy and functionality, with almost no observed significant correlation with environmental factors. This implies significant differences in taxonomy, but functional convergence and redundancy within microbial communities. Environmental factors are insufficient to explain the β-diversity differences. In conclusion, the assembly of microbial communities in fragmented seagrass beds is governed by stochastic processes. The patterns of taxonomic and functional β-diversity provide new insights and evidence for a better understanding of these stochastic assembly rules. This has important implications for the conservation and management of fragmented seagrass beds.",community-assembly mechanism relevance
13,plant richness microbial community assembly,8,844a94209fec97660e4fdcccc364921d63f6c4e3,The Role Transition of Dietary Species Richness in Modulating the Gut Microbial Assembly and Postweaning Performance of a Generalist Herbivore,2021,10,0,mSystems,https://www.semanticscholar.org/paper/844a94209fec97660e4fdcccc364921d63f6c4e3,Guoliang Li; Chao Shi; Yiran Song; H. Chu; Zhibin Zhang,"The plant species diversity varies greatly under the influence of both climate change and human disturbance, which may negatively affect the productivity as well as the variability of organisms (e.g., small herbivores) at the next trophic level. It is still unknown how gut microbiota of small herbivores respond to such changes in dietary species richness. ABSTRACT When facing a food shortage, generalist herbivores can respond by expanding their dietary species richness (DSR) to maximize energy collection, regardless of whether forages are preferred or not. Higher DSR usually indicates higher nutrient adequacy and better health. However, the high-DSR diet containing a large proportion of preferred species or a large proportion of less-preferred species means different things to an animal. It is still unknown how different shift patterns in DSR would affect distinctly the performance of animals via altering gut microbiota. We examined the gut microbial composition, diversity, community assembly processes, and performance of a generalist herbivore, Lasiopodomys brandtii, in a feeding experiment with increased levels of simulated DSR shifting from preferred plant species to less preferred ones. We found the survival rate and body growth of Brandt’s voles showed a dome-shaped association with DSR: species performance increased initially with the increase of preferred plant species but declined with the increase of less-preferred food items. Several microbial taxa and functions closely related to the metabolism of amino acids and short-chain fatty acids also showed a dome-shaped association with DSR, which is consistent with the observation of performance change. However, the alpha diversities of gut microbiota increased linearly with DSR. The null model and phylogenetic analysis suggested that stochastic processes dominate at low DSR diets, whereas deterministic processes prevail at high DSR diets. These results suggest that the role of DSR in regulating animal performance by gut microbiota depends on the number of preferred forage items. IMPORTANCE The plant species diversity varies greatly under the influence of both climate change and human disturbance, which may negatively affect the productivity as well as the variability of organisms (e.g., small herbivores) at the next trophic level. It is still unknown how gut microbiota of small herbivores respond to such changes in dietary species richness. Our manipulative food experiment revealed that dietary species richness can affect the composition, functions, and community assembly of gut microbiota of Brandt’s vole in a nonlinear way. Given the fast-growing interest in therapeutic diets to treat dysbiosis and to improve health conditions, our study highlights the need to consider not just the variety of consumed food but also the principles of rational nutrition.",community-assembly mechanism relevance; plant-soil context relevance; methodological relevance
14,vegetation completeness soil microbiome,1,dbf07ebeab1cfc680920c421ad9fee822f32989c,The effect of above-ground vegetation on soil microbiome in urban green spaces: A systematic evidence map,2025,0,0,bioRxiv,https://www.semanticscholar.org/paper/dbf07ebeab1cfc680920c421ad9fee822f32989c,Aditi Sudhir; Husnal Brar; Ananya Mukherjee; Monica Kaushik,,plant-soil context relevance
14,vegetation completeness soil microbiome,2,dcc0dd46abfebc637f16759798fd3a5b71cb80e2,Roles of the soil microbiome in sustaining grassland ecosystem health on the Qinghai-Tibet Plateau.,2025,16,0,Microbiology Research,https://www.semanticscholar.org/paper/dcc0dd46abfebc637f16759798fd3a5b71cb80e2,Mingxu Zhang; Jinpeng Hu; Yuewei Zhang; Yanhua Cao; Christopher Rensing; Quanmin Dong; Fujiang Hou; Jinlin Zhang,"Soil microbes, as intermediaries in plant-soil interactions, are closely linked to plant health in grassland ecosystems. In recent years, varying degrees of degradation have been observed in the alpine grasslands of the Qinghai-Tibet Plateau (QTP). Addressing grassland degradation, particularly under the influence of climate change, poses a global challenge. Understanding the factors driving grassland degradation on the QTP and developing appropriate mitigation measures is essential for the future sustainability of this fragile ecosystem. In this review, we discuss the environmental and anthropogenic factors affecting grassland degradation and the corresponding impacts on soil microbe community structure. We summarize the current research on the microbiome of the QTP, in particular the effect of vegetation, climate change, grazing, and land use, respectively on the alpine grassland microbiome. The results of these studies indicate that microbially mediated soil bioprocesses are important drivers of grassland ecosystem functional recovery. Therefore, a thorough understanding of the spatial distribution characteristics of the soil microbiome in alpine grasslands is required, and this necessitates an integrated approach in which the interactions among climatic factors, vegetation characteristics, and human activities are evaluated. Additionally, we assess and summarise current technological developments and prospects for applying soil microbiome technologies in sustainable agriculture, including: (i) single-strain inoculation, and (ii) inoculation of synthetic microbial communities, (iii) microbial community transplantation. Grassland restoration projects should be carried out with the understanding that each restoration measure has a unique effect on the soil microbial activity. We propose that the sustainable development of alpine grassland ecosystems can be achieved by adopting advanced microbiome technologies and integrating microbe-based sustainable agricultural practices to maximise grassland biomass, increase soil carbon, and optimise soil nutrient cycling.",plant-soil context relevance
14,vegetation completeness soil microbiome,3,f80b4453215220076c8f9e584a836775d9374aba,Exploring crop health and its associations with fungal soil microbiome composition using machine learning applied to remote sensing data,2025,6,0,Communications Earth & Environment,https://www.semanticscholar.org/paper/f80b4453215220076c8f9e584a836775d9374aba,M. B. Sørensen; David Faurdal; Giovanni Schiesaro; E. D. Jensen; Michael K. Jensen; Line Katrine Harder Clemmensen,"Global food security is increasingly challenged by climate change and unsustainable agriculture, emphasizing the need for strategies to enhance crop productivity. Understanding the interplay between crop health and soil microbiomes is crucial. This study explores the link between crop health, observed via multi-spectral satellite imagery, and fungal soil microbiome taxonomy. We associate the normalized difference vegetation index with fungal microbiomes in wheat, barley, and maize using a two-step machine learning process. The first step adjusts normalized difference vegetation index values for abiotic confounders using a random forest model trained on Lucas 2018 topsoil and ERA5 climate datasets. The second step clusters operational taxonomy unit counts from fungal DNA, revealing significant differences in residual normalized difference vegetation index values. To identify potential bio-fertilizer candidates, we compare the average relative abundance of operational taxonomy unit clusters and construct sparse biological networks. Key findings are: (I) clusters with higher plant pathogenic genera have lower normalized difference vegetation index values; (II) clusters with higher influential scores for multiple beneficial genera have higher normalized difference vegetation index values; (III) lower abundance taxonomy (1-3%) seems to regulate microbial networks; (IV) the influence of beneficial vs. pathogenic taxonomy is relative to their abundance. The study links satellite imagery to fungal microbiomes, providing a baseline for exploring fungal bio-fertilizers. Crop health is improved by abundance of beneficial soil fungal genera and reduced by abundance of soil fungal pathogens, according to analysis of satellite-derived normalized difference vegetation index data and fungal soil microbiome taxonomic data.",plant-soil context relevance; cross-kingdom microbial relevance; methodological relevance
14,vegetation completeness soil microbiome,4,acf5558025c3631fa0c31e5b6b133c503ac325e1,Accurate MAG reconstruction from complex soil microbiome through combined short- and HiFi long-reads metagenomics,2025,2,0,bioRxiv,https://www.semanticscholar.org/paper/acf5558025c3631fa0c31e5b6b133c503ac325e1,Carole Belliardo; Nicolas Maurice; A. Péré; Samuel Mondy; Alain Franc; Marc Bailly-Bechet; Claire Lemaitre; R. Vicedomini,,plant-soil context relevance
14,vegetation completeness soil microbiome,5,24d2d6dfbe20b144187fa48bc6b225d0bbd488b9,THE ROLE OF THE ARTIFICIALLY FORMED SOIL MICROBIOME IN THE CARBON CYCLE,2025,0,0,Agriciltural microbiology,https://www.semanticscholar.org/paper/24d2d6dfbe20b144187fa48bc6b225d0bbd488b9,А. А. Bunas; О. V. Sherstoboieva; Yevhenia Tkach; І. P. Movchan; V. Dvoretskyi,"Objective. To analyse the scientific literature on the role and impact of the artificially formed microbiome on the processes of carbon transformation in agroecosystems. Methods. Collection, analysis and synthesis. Results. The carbon cycle is a fundamental process that determines the balance of the element in the biosphere and affects the climate stability of the planet. Soil is one of the main carbon reservoirs, containing more carbon than the atmosphere and vegetation combined. In this context, the soil microbiome — a collection of bacteria, archaea, steptomycetes, micromycetes and other organisms that inhabit the soil medium, including the plant rhizosphere — plays a key role in the transformation, storage and mobilisation of carbon. Microorganisms catalyse the humification of organic matter, which results in the formation of stable forms of soil carbon that can remain in the soil for hundreds or even thousands of years. For example, by enhancing the formation of microbial biomass, about 2–4 tonnes of organic carbon per hectare can be stabilised annually in chernozem soils. Soil microbiomes artificially created using biotechnological methods open up new opportunities for managing carbon transformation and decreasing climate change consequences. Conclusions. Artificially created soil microbiomes are a promising tool for managing the carbon cycle and decreasing the effects of global climate change consequences. The large-scale implementation of biotechnological measures aimed at changing the composition and functioning of the soil microbiome will not only improve soil quality, but also conserve organic carbon and reduce greenhouse gas emissions. Further researches and developments in this area are necessary to fulfil the potential of artificially created microbiomes in sustainable agriculture.",plant-soil context relevance; cross-kingdom microbial relevance
14,vegetation completeness soil microbiome,6,bb3e09b7f5c88ff0e35fe70c1600ae461e48d560,Soil microbiome feedbacks during disturbance-driven forest ecosystem conversion,2024,12,0,The ISME Journal,https://www.semanticscholar.org/paper/bb3e09b7f5c88ff0e35fe70c1600ae461e48d560,A. Nelson; T. Fegel; R. Danczak; Marcos V Caiafa; Holly K. Roth; Oliver I Dunn; Cosette A Turvold; Thomas Borch,"Abstract Disturbances cause rapid changes to forests, with different disturbance types and severities creating unique ecosystem trajectories that can impact the underlying soil microbiome. Pile burning—the combustion of logging residue on the forest floor—is a common fuel reduction practice that can have impacts on forest soils analogous to those following high-severity wildfire. Further, pile burning following clear-cut harvesting can create persistent openings dominated by nonwoody plants surrounded by dense regenerating conifer forest. A paired 60-year chronosequence of burn scar openings and surrounding regenerating forest after clear-cut harvesting provides a unique opportunity to assess whether belowground microbial processes mirror aboveground vegetation during disturbance-induced ecosystem shifts. Soil ectomycorrhizal fungal diversity was reduced the first decade after pile burning, which could explain poor tree seedling establishment and subsequent persistence of herbaceous species within the openings. Fine-scale changes in the soil microbiome mirrored aboveground shifts in vegetation, with short-term changes to microbial carbon cycling functions resembling a postfire microbiome (e.g. enrichment of aromatic degradation genes) and respiration in burn scars decoupled from substrate quantity and quality. Broadly, however, soil microbiome composition and function within burn scar soils converged with that of the surrounding regenerating forest six decades after the disturbances, indicating potential microbial resilience that was disconnected from aboveground vegetation shifts. This work begins to unravel the belowground microbial processes that underlie disturbance-induced ecosystem changes, which are increasing in frequency tied to climate change.",plant-soil context relevance; cross-kingdom microbial relevance
14,vegetation completeness soil microbiome,7,8c404f15220d549e3191c6f861767c6774229531,"Field-scale assessment of soil, water, plant, and soil microbiome in and around Rania-Khan Chandpur Chromium contaminated site, India.",2024,14,1,Journal of Hazardous Materials,https://www.semanticscholar.org/paper/8c404f15220d549e3191c6f861767c6774229531,P. Gupta; V. Nair; Vivek Dalvi; Sumita Dhali; Anushree Malik; K. Pant,"Rania-Khan Chandpur site, (Kanpur Dehat, Uttar Pradesh, India), one of the highly Chromium (Cr) contaminated sites in India due to Chromite Ore Processing Residue (COPR), has been investigated at the field-scale. We found that the area around the COPR dumps was hazardously contaminated with the Cr where its concentrations in the surface water and groundwater were > 40 mgL-1, its maximum contents in the COPRs and in the soils of the adjoining lands were 9.6 wt% and 3.83 wt%, respectively. By exploring the vegetation and microbial distribution across the site, we advocate the appropriateness of Cynodon dactylon, Chrysopogon zizanioides, Cyperus sp., and Typha angustifolia as the most suitable phytoremediation agent because their association with Cr remediating bacterial species (Pseudomonas sp., Clostridium sp. and Bacillus sp.) was strong. Using this remarkable information for the bioremediation projects, this site can be re-vegetated and bioaugmented to remediate Cr in soils, waterlogged ditches, surface water, and in groundwater systems.",plant-soil context relevance; cross-kingdom microbial relevance
